ID,x,y
1,112.166219999999996,32.134720000000002
5,112.250090000000000,32.229168000000001
8,113.108949999999993,31.039179000000001
10,112.410560000000004,31.209316000000001
12,114.316199999999995,30.581083000000000
14,114.548810000000003,30.211084000000000
17,114.371150000000000,30.626978000000001
25,114.413520000000005,30.130026000000001
40,114.251305000000002,30.530245000000001
42,114.327126000000007,30.550215000000001
56,114.224754000000004,30.567236000000001
57,114.163399999999996,30.504700000000000
59,114.285719999999998,30.626766000000000
61,114.264319999999998,30.597169999999998
62,114.288579999999996,30.584285999999999
63,114.257099999999994,30.653556999999999
65,114.237480000000005,30.578882000000000
66,114.387749999999997,30.624904999999998
69,114.339730000000003,30.542915000000001
70,114.268850000000000,30.629843000000001
71,114.303899999999999,30.542159999999999
74,114.354900000000001,30.611654000000001
79,114.290530000000004,30.589587999999999
81,114.338089999999994,30.531523000000000
82,114.373490000000004,30.517572000000001
84,114.236329999999995,30.607196999999999
85,114.359579999999994,30.681023000000000
88,114.245609999999999,30.613934000000000
94,114.271416000000002,30.586114999999999
102,114.342150000000004,30.548110000000001
108,114.368530000000007,30.568010000000001
119,114.298220000000001,30.154995000000000
121,114.295739999999995,30.603119000000000
127,114.307230000000004,30.609499000000000
129,114.316199999999995,30.581083000000000
132,114.168210000000002,30.640186000000000
133,114.288475000000005,30.602675999999999
139,114.316199999999995,30.581083000000000
140,114.379230000000007,30.639633000000000
144,114.168019999999999,30.504107999999999
146,114.291470000000004,30.589604999999999
152,114.367255999999998,30.531030000000001
156,114.316199999999995,30.581083000000000
161,114.225489999999994,30.589863000000001
163,114.285420000000002,30.599402999999999
166,114.359870000000001,30.720151999999999
169,114.302819999999997,30.597313000000000
172,114.308359999999993,30.598894000000001
174,114.232680000000002,30.596513999999999
175,114.299329999999998,30.593740000000000
178,114.355379999999997,30.593847000000000
179,114.322959999999995,30.625969000000001
180,114.305465999999996,30.539702999999999
184,114.150504999999995,30.626747000000002
185,114.359129999999993,30.543748999999998
195,114.406109999999998,30.519659999999998
197,114.279120000000006,30.624417999999999
202,114.307175000000001,30.604944000000000
205,114.241264000000001,30.553419999999999
207,114.324129999999997,30.551863000000001
210,114.294010000000000,30.615919999999999
213,114.293019999999999,30.628912000000000
214,114.322339999999997,30.632771999999999
215,114.300420000000003,30.623681999999999
222,114.268640000000005,30.629467000000002
228,114.289924999999997,30.625727000000001
234,114.306410000000000,30.610610000000001
235,114.297319999999999,30.618597000000001
237,114.289850000000001,30.614564999999999
240,114.304190000000006,30.606262000000001
241,115.052639999999997,30.254111999999999
243,114.303055000000001,30.596771000000000
252,114.298259999999999,30.616938000000001
260,114.258960000000002,30.588156000000001
262,114.292755000000000,30.621157000000000
271,114.305954000000000,30.622872999999998
283,114.274600000000007,30.612615999999999
290,114.327156000000002,30.654380000000000
291,114.293629999999993,30.616105999999998
295,114.303169999999994,30.602186000000000
296,114.294914000000006,30.592115000000000
303,114.295760000000001,30.611049999999999
304,114.292890000000000,30.605302999999999
310,114.295150000000007,30.612197999999999
311,114.298919999999995,30.588650000000001
312,114.300070000000005,30.605885000000001
314,114.292725000000004,30.619167000000001
323,114.292150000000007,30.608252000000000
333,114.312034999999995,30.629417000000000
335,114.283310000000000,30.601534000000001
337,114.297539999999998,30.609976000000000
338,114.316199999999995,30.581083000000000
341,114.311520000000002,30.603017999999999
344,114.301370000000006,30.584216999999999
349,114.340485000000001,30.662521000000002
350,114.290000000000006,30.586393000000001
353,114.300439999999995,30.598540000000000
354,114.316199999999995,30.581083000000000
357,114.284385999999998,30.600210000000001
361,114.323700000000002,30.650330000000000
365,114.340485000000001,30.662521000000002
367,114.339560000000006,30.657238000000000
368,114.428809999999999,30.646526000000001
369,114.293625000000006,30.615767000000002
371,114.262690000000006,30.584071999999999
376,114.345140000000001,30.661004999999999
377,114.316199999999995,30.581083000000000
379,114.286090000000002,30.629244000000000
380,114.267250000000004,30.647881999999999
391,114.358969999999999,30.870173000000001
392,114.316140000000004,30.634224000000000
396,114.307590000000005,30.590384000000000
400,114.324320000000000,30.628937000000001
413,114.299480000000003,30.581095000000001
416,114.274535999999998,30.633120000000002
417,114.311843999999994,30.596758000000001
423,114.316199999999995,30.581083000000000
426,114.289980000000000,30.592955000000000
431,114.342150000000004,30.664290999999999
432,114.379230000000007,30.639633000000000
439,114.315770000000001,30.628391000000001
445,114.307230000000004,30.609499000000000
448,114.308499999999995,30.595155999999999
453,114.339560000000006,30.657238000000000
456,114.298640000000006,30.600407000000001
469,114.289185000000003,30.615500999999998
470,114.320179999999993,30.653092999999998
473,114.339560000000006,30.657238000000000
474,114.304214000000002,30.583755000000000
489,114.283060000000006,30.602333000000002
491,114.327799999999996,30.635513000000000
493,114.297454999999999,30.603110999999998
499,114.326294000000004,30.635066999999999
500,114.318349999999995,30.632746000000001
503,114.317049999999995,30.634647000000001
505,114.294790000000006,30.636353000000000
509,114.302099999999996,30.587626000000000
512,114.316199999999995,30.581083000000000
514,114.326679999999996,30.631405000000001
517,114.262023999999997,30.632149999999999
521,114.340485000000001,30.662521000000002
526,114.312163999999996,30.624791999999999
538,114.250860000000003,30.582049999999999
540,114.391909999999996,30.520455999999999
545,114.316199999999995,30.581083000000000
546,114.292389999999997,30.618041999999999
550,114.246764999999996,30.613554000000001
552,114.292839999999998,30.605497000000000
556,114.305374000000000,30.605478000000002
559,114.294420000000002,30.572444999999998
572,114.303505000000001,30.589119000000000
574,114.305374000000000,30.605478000000002
577,114.296270000000007,30.611332000000001
579,114.311710000000005,30.612781999999999
582,114.298805000000002,30.600235000000001
585,114.326080000000005,30.542940000000002
586,114.090140000000005,30.316101000000000
592,114.292243999999997,30.588263999999999
596,114.295760000000001,30.611049999999999
604,114.293350000000004,30.590782000000001
605,114.299440000000004,30.588356000000001
606,114.301469999999995,30.592210000000001
609,114.306359999999998,30.596844000000001
617,114.299160000000001,30.588699999999999
623,114.332870000000000,30.656092000000001
630,114.302025000000000,30.592775000000000
632,114.304190000000006,30.592027999999999
633,114.305019999999999,30.596665999999999
634,114.298559999999995,30.587412000000000
641,114.313680000000005,30.602000000000000
642,114.332870000000000,30.656092000000001
647,114.250100000000003,30.582096000000000
650,114.299285999999995,30.593933000000000
654,114.259569999999997,30.617218000000001
656,114.295760000000001,30.588960000000000
662,114.297629999999998,30.592438000000001
670,114.307879999999997,30.604835999999999
671,114.303430000000006,30.594380000000001
681,114.297516000000002,30.588749000000000
686,114.285200000000003,30.579570000000000
691,114.293350000000004,30.590782000000001
693,114.332870000000000,30.656092000000001
701,114.300129999999996,30.586051999999999
706,114.332870000000000,30.656092000000001
709,114.310280000000006,30.598635000000002
715,114.305374000000000,30.605478000000002
719,114.306410000000000,30.633133000000001
737,114.269329999999997,30.612176999999999
738,114.291229999999999,30.611422999999998
740,114.335624999999993,30.592157000000000
747,114.254459999999995,30.617322999999999
752,114.278144999999995,30.604019999999998
753,114.293045000000006,30.608770000000000
755,114.316199999999995,30.581083000000000
761,114.281700000000001,30.609649999999998
762,114.300759999999997,30.579618000000000
766,114.305620000000005,30.595303999999999
767,114.316199999999995,30.581083000000000
772,114.280559999999994,30.610980999999999
776,114.316199999999995,30.581083000000000
778,114.280230000000003,30.611094999999999
785,114.316199999999995,30.581083000000000
788,114.316199999999995,30.581083000000000
790,114.265563999999998,30.606394000000002
792,114.313749999999999,30.601559999999999
797,114.293220000000005,30.608995000000000
801,114.316199999999995,30.581083000000000
805,114.231544000000000,30.606314000000001
807,114.286799999999999,30.599041000000000
811,114.234260000000006,30.589682000000000
815,114.272580000000005,30.588000999999998
816,114.287830000000000,30.613361000000001
817,114.267460000000000,30.610811000000002
827,114.289924999999997,30.625727000000001
831,114.274185000000003,30.632477000000002
833,114.288150000000002,30.607986000000000
838,114.283005000000003,30.611827999999999
840,114.281204000000002,30.623978000000001
841,114.163399999999996,30.504700000000000
842,114.271254999999996,30.612537000000000
843,114.250810000000001,30.611715000000000
844,114.283609999999996,30.606417000000000
845,114.281170000000003,30.625634999999999
