ID,x,y
33834,115.448170000000005,30.257207999999999
7236,112.780876000000006,30.511050999999998
26507,113.683970000000002,30.486329999999999
22624,114.110460000000003,31.031756999999999
3442,114.351219999999998,30.616468000000001
26501,113.714150000000004,30.622646000000000
7209,113.460530000000006,30.371338000000002
22682,115.832130000000006,30.326363000000001
11104,113.578080000000000,30.948537999999999
14803,115.093604999999997,30.221814999999999
26066,113.433719999999994,30.380022000000000
7249,114.248279999999994,30.611160000000002
22654,115.985954000000007,30.109620000000000
18884,111.306495999999996,30.723495000000000
11121,113.916793999999996,30.923580000000001
7241,112.885599999999997,30.435950999999999
3444,114.357219999999998,30.535284000000001
3494,114.316199999999995,30.581083000000000
14885,112.410560000000004,31.209316000000001
29858,114.903729999999996,30.377962000000000
18917,111.307890000000000,30.689471999999999
3490,114.353589999999997,30.597576000000000
18918,111.753653999999997,30.424610000000001
34380,114.361660000000001,30.529786999999999
26111,112.191860000000005,32.001440000000002
30606,110.380615000000006,32.904345999999997
3512,114.409899999999993,30.515429999999999
29930,112.224829999999997,31.056915000000000
18455,113.921750000000003,30.918205000000000
34478,114.346519999999998,30.652657000000001
11221,115.032640000000001,31.190338000000001
30739,111.310980000000001,30.732758000000000
30720,111.314319999999995,30.687227000000000
7344,113.299539999999993,31.878010000000000
34505,114.307360000000003,30.607793999999998
18536,114.932479999999998,30.387250000000002
30698,111.297479999999993,30.703147999999999
14946,114.846140000000005,30.072894999999999
7431,112.597809999999996,31.169896999999999
18520,112.601294999999993,30.709250999999998
29981,112.395979999999994,30.664549000000001
22366,114.162049999999994,31.723928000000001
30743,111.375534000000002,30.294920000000001
34546,114.307816000000003,30.595891999999999
18570,114.900345000000002,30.403476999999999
22406,113.838369999999998,31.726445999999999
7453,112.315610000000007,31.451896999999999
18562,114.901020000000003,30.320602000000001
7912,114.304040000000001,30.633037999999999
30780,111.312389999999994,30.689423000000001
11747,114.067930000000004,29.461787999999999
7938,114.433210000000003,30.644530000000000
30007,115.998810000000006,29.883900000000001
34580,114.302443999999994,30.590160000000001
11723,112.171424999999999,32.097683000000004
30013,115.998810000000006,29.883900000000001
22426,113.829480000000004,31.272970000000001
22418,113.701319999999996,31.240168000000001
26260,113.819694999999996,29.248025999999999
7971,114.225099999999998,30.519434000000000
234,114.306410000000000,30.610610000000001
11767,115.043270000000007,30.196005000000000
30055,115.273240000000001,30.444431000000002
30090,114.273210000000006,30.552730000000000
30796,111.437929999999994,30.914880000000000
7956,114.286789999999996,30.593786000000001
30798,111.336844999999997,30.774788000000001
11752,114.540469999999999,31.464108000000000
291,114.293629999999993,30.616105999999998
30375,112.514359999999996,29.742222000000002
18611,111.685950000000005,32.376500000000000
30363,112.410560000000004,31.209316000000001
4080,113.488590000000002,30.386476999999999
22971,114.742965999999996,30.541274999999999
18653,112.250090000000000,32.229168000000001
314,114.292725000000004,30.619167000000001
18650,112.246955999999997,32.262729999999998
11836,114.349540000000005,30.551790000000000
8049,114.375640000000004,30.521547000000002
22960,114.932556000000005,30.386223000000001
8050,114.317719999999994,30.553041000000000
34150,112.245729999999995,30.292717000000000
23002,112.250090000000000,32.229168000000001
11804,111.429689999999994,30.537915999999999
34199,110.749854999999997,32.060670000000002
8029,114.266379999999998,30.610949999999999
30428,113.126230000000007,30.649048000000001
22474,113.672039999999996,30.912806000000000
30424,113.163880000000006,30.650084000000000
8062,114.345280000000002,30.548787999999998
26691,113.706856000000002,31.287184000000000
8077,114.406319999999994,30.518135000000001
333,114.312034999999995,30.629417000000000
34224,114.283600000000007,30.585670000000000
8053,114.350043999999997,30.553882999999999
11916,114.316199999999995,30.581083000000000
4173,112.250090000000000,32.229168000000001
23004,112.250090000000000,32.229168000000001
34210,110.344319999999996,31.049536000000000
4170,112.187004000000002,32.050986999999999
361,114.323700000000002,30.650330000000000
26739,113.847046000000006,30.836152999999999
34249,114.349540000000005,30.551790000000000
15484,115.077194000000006,30.204065000000000
8166,114.261480000000006,30.583807000000000
30483,112.241870000000006,30.332590000000000
8167,114.200935000000001,30.568535000000001
23081,112.250090000000000,32.229168000000001
34231,114.339990000000000,30.545107000000002
26786,113.939260000000004,30.954249999999998
23120,113.371970000000005,31.720524000000001
30459,112.201294000000004,30.369726000000000
4227,112.163570000000007,32.072273000000003
26768,114.016139999999993,30.944616000000000
23107,111.689409999999995,32.398575000000001
19228,115.108459999999994,30.215229999999998
4206,112.165085000000005,32.045920000000002
26820,113.935659999999999,30.926237000000000
15559,111.314220000000006,30.688019000000001
34255,114.346459999999993,30.554230000000000
19226,115.096930000000000,30.211306000000000
26822,113.920783999999998,30.928847999999999
23141,113.294240000000002,31.890024000000000
19208,115.079800000000006,30.200699000000000
19205,115.073160000000001,30.233764999999998
456,114.298640000000006,30.600407000000001
7731,113.581010000000006,30.246393000000001
15585,113.753469999999993,30.940709999999999
7728,113.387023999999997,30.256329999999998
23154,113.454849999999993,31.951405999999999
26860,112.410560000000004,31.209316000000001
26851,115.995804000000007,29.771614000000000
34348,113.748694999999998,31.028562999999998
26840,115.945509999999999,30.079305999999999
26842,114.418610000000001,30.503789999999999
26830,113.939139999999995,30.924530000000001
23148,113.496489999999994,31.683489000000002
23145,113.077479999999994,31.816884999999999
30542,112.410560000000004,31.209316000000001
7741,112.787750000000003,30.312197000000001
31119,111.679829999999995,32.384760000000000
23181,112.250090000000000,32.229168000000001
15596,114.903729999999996,30.377962000000000
7800,112.908730000000006,30.425453000000001
15590,111.327920000000006,30.715550000000000
7784,112.656329999999997,30.384789999999999
15620,114.354179999999999,30.594912000000001
3905,114.324814000000003,30.354510000000001
42,114.327126000000007,30.550215000000001
34940,114.272540000000006,30.599685999999998
26892,110.306389999999993,30.459461000000001
3904,114.309790000000007,30.348434000000001
15612,114.349013999999997,30.547696999999999
34925,114.268680000000003,30.584211000000000
74,114.354900000000001,30.611654000000001
7825,112.410560000000004,31.209316000000001
34922,114.310410000000005,30.598103999999999
26524,114.992990000000006,30.195817999999999
19344,114.345560000000006,30.536878999999999
15653,111.655000000000001,31.065320000000000
34923,114.276100000000000,30.574354000000000
26523,113.845894000000001,30.647977999999998
108,114.368530000000007,30.568010000000001
7845,114.266379999999998,30.610949999999999
31170,112.604969999999994,32.056426999999999
22819,115.039370000000005,31.263998000000001
34992,114.227639999999994,30.592725999999999
15214,115.088279999999997,30.208790000000000
19377,108.827100000000002,30.239967000000000
34980,114.373779999999996,30.620370000000001
15206,112.094679999999997,29.916589999999999
34974,114.429770000000005,30.645417999999999
34970,114.259200000000007,30.584773999999999
26564,113.820305000000005,30.985721999999999
3995,114.819580000000002,30.849806000000001
31254,112.911349999999999,30.458282000000001
26555,114.184920000000005,30.162792000000000
18947,111.324269999999999,30.681266999999998
31237,112.787750000000003,30.312197000000001
3985,114.373429999999999,30.885594999999999
26592,113.848230000000001,31.618607000000001
146,114.291470000000004,30.589604999999999
35001,114.269729999999996,30.583710000000000
7892,114.360460000000003,30.535862000000002
22871,112.592995000000002,30.716818000000000
8396,114.408000000000001,30.648368999999999
11716,114.042379999999994,31.087437000000001
26575,114.292720000000003,30.591809999999999
22867,112.210750000000004,30.620811000000000
19006,110.243750000000006,32.227817999999999
15335,111.319199999999995,30.710443000000001
22856,112.324060000000003,31.441642999999999
174,114.232680000000002,30.596513999999999
4048,114.627430000000004,30.723193999999999
4043,114.576329999999999,30.658410000000000
35083,114.149159999999995,30.628126000000002
26598,114.103970000000004,30.339801999999999
15364,113.875110000000006,29.704113000000000
22886,112.205489999999998,31.051539999999999
35078,114.087159999999997,30.698153000000001
26631,113.832310000000007,31.630282999999999
22915,112.213200000000001,31.056660000000001
772,114.280559999999994,30.610980999999999
12299,110.736400000000003,32.864333999999999
767,114.316199999999995,30.581083000000000
22908,112.211770000000001,30.992809999999999
22950,114.963530000000006,30.295303000000001
15373,110.816140000000004,32.843871999999998
35102,114.143555000000006,30.635475000000000
19051,110.801230000000004,32.636992999999997
8428,113.972059999999999,30.456184000000000
15371,112.426519999999996,30.037604999999999
8498,114.250129999999999,30.634544000000002
35111,114.171310000000005,30.642859000000001
12323,111.318340000000006,30.688744000000000
34698,114.275670000000005,30.600283000000001
12375,111.517370000000000,32.543579999999999
15390,114.280330000000006,30.583020000000001
4626,114.631454000000005,30.402101999999999
19137,114.839614999999995,30.212638999999999
30883,110.772499999999994,30.754221000000001
